"Var" "F.value" "P.value"
"525" "1468.523" 3.50926548475238 0.000922368045859734
"526" "1470.414" 2.48857158665412 0.0137771959996472
"527" "1472.305" 0.875675376878559 0.549962140923783
"528" "1474.196" 1.03408169533189 0.419513258261128
"529" "1476.086" 2.14118331724499 0.0337723276945099
"530" "1477.976" 2.40591516659509 0.0170881119910572
"531" "1479.836" 5.7409179372035 2.84389016720941e-06
"532" "1481.725" 6.98462214971817 1.37886478703182e-07
"533" "1483.613" 7.68834643432065 2.66574595926438e-08
"534" "1485.502" 3.58793299210106 0.000748318504289595
"535" "1487.389" 4.13275979885534 0.000176982498145003
"536" "1489.277" 2.30556461512532 0.0221605680090428
"537" "1491.164" 1.84364401318652 0.0710311339876576
"538" "1493.05" 2.36589965948455 0.0189584521343008
"539" "1494.937" 1.86073800962672 0.0681177984612623
"540" "1496.822" 1.40042410986768 0.199841118383987
"541" "1498.678" 1.23655763024434 0.283117435837143
"542" "1500.563" 1.18640205600961 0.313406161867536
"543" "1502.447" 1.57498729969016 0.134782331185711
"544" "1504.331" 1.95323434371356 0.0542008573600637
"545" "1506.215" 1.29979322945449 0.248198980426904
"546" "1508.099" 1.48653966243173 0.164978812498358
"547" "1509.981" 0.859924622586954 0.563778596707709
"548" "1511.864" 0.792758423463836 0.623708626726806
"549" "1513.716" 1.30226700622897 0.246905740465086
"550" "1515.598" 1.84370995700619 0.0710196751138673
"551" "1517.479" 1.0872014251518 0.380139401748057
"552" "1519.36" 1.62795901188777 0.119140520431193
"553" "1521.24" 1.14679310910133 0.338967646050337
"554" "1523.12" 0.682694140697052 0.722669321215835
"555" "1524.97" 1.67706927757038 0.106117203823809
"556" "1526.849" 0.968679404463536 0.471220208872798
"557" "1528.728" 1.45495876773721 0.177104791534458
"558" "1530.607" 2.54087165875576 0.0120158822363503
"559" "1532.485" 0.813801962506428 0.604795427762296
"560" "1534.332" 2.54602337943353 0.0118548350796045
"561" "1536.21" 2.43085261886836 0.0160148798547932
"562" "1538.086" 1.59159943318959 0.129690488250063
"563" "1539.963" 3.45605339316041 0.00106259359434378
"564" "1541.839" 1.6815648245715 0.104991977116861
"565" "1543.685" 4.5591630495416 5.79615385105779e-05
"566" "1545.56" 8.04278874067784 1.18704548803259e-08
"567" "1547.435" 4.11275196484483 0.000186555554640589
"568" "1549.309" 5.18097496927333 1.16782526214845e-05
"569" "1551.153" 4.62435482547953 4.8925388649448e-05
"570" "1553.027" 4.47788163864599 7.16328978629677e-05
"571" "1554.9" 5.79786312226316 2.46752370905583e-06
"572" "1556.772" 4.64689717877646 4.61441480383302e-05
"573" "1558.615" 4.32752626211927 0.000106122495225749
"574" "1560.487" 2.63459562217065 0.00939561897822225
"575" "1562.358" 1.8927909431234 0.0629538031038819
"576" "1564.23" 0.941763239289865 0.493440514979352
"577" "1566.071" 2.75860784041096 0.00677575082971417
"578" "1567.941" 1.84662381281398 0.070515059959776
"579" "1569.811" 3.02395514969741 0.00335404488217437
"580" "1571.651" 3.10419314400297 0.00270988081720035
"581" "1573.52" 2.05805831635218 0.0416855842491558
"582" "1575.388" 3.71031349836631 0.00054069836375195
"583" "1577.227" 5.46250770843665 5.7188661129209e-06
"584" "1579.095" 3.61211386134702 0.000701753658441032
"585" "1580.962" 5.32806525639385 8.03481601419054e-06
"586" "1582.829" 4.91674648280861 2.29753765765212e-05
"587" "1584.666" 8.92501241459524 1.67089762542458e-09
"588" "1586.533" 10.9682156859204 2.34271076932482e-11
"589" "1588.399" 6.80011000028338 2.13912415903283e-07
"590" "1590.234" 6.62554346586282 3.25123784852394e-07
"591" "1592.099" 9.70650786570046 3.12717206477655e-10
"592" "1593.964" 8.43686451428957 4.89888629969311e-09
"593" "1595.799" 6.40342861346446 5.56315259024014e-07
"594" "1597.663" 7.90201934189646 1.63442519484384e-08
"595" "1599.496" 7.44987784344459 4.62650227644147e-08
"596" "1601.359" 7.55775776960658 3.60272386392727e-08
"597" "1603.222" 5.74795052688282 2.79441896603623e-06
"598" "1605.055" 6.71164140168727 2.64368282550966e-07
"599" "1606.917" 4.29618520264134 0.00011520634131016
"600" "1608.778" 9.83227764852411 2.40032825231881e-10
"601" "1610.61" 5.92714731921839 1.78981609751802e-06
"602" "1612.47" 3.40937347959436 0.00120309814885354
"603" "1614.301" 3.2357716007878 0.00190957257707644
"604" "1616.161" 5.30304284361601 8.56133154868781e-06
"605" "1618.02" 5.48162035505217 5.44976802798908e-06
"606" "1619.85" 7.00072755105088 1.32722911115839e-07
"607" "1621.708" 11.8415650242674 4.21080821488502e-12
"608" "1623.537" 7.94365639972192 1.48659791240238e-08
"609" "1625.395" 8.42593804793143 5.01957234092046e-09
"610" "1627.252" 8.97224356897172 1.5075417142626e-09
"611" "1629.08" 10.4397506659759 6.82165520029159e-11
"612" "1630.937" 11.4080307172089 9.79600861116806e-12
"613" "1632.763" 8.98890275336357 1.45388958207142e-09
"614" "1634.619" 11.1779012949153 1.54288537476134e-11
"615" "1636.445" 7.90769678516954 1.61341732890981e-08
"616" "1638.3" 13.0439123887157 4.36530060601573e-13
"617" "1640.126" 19.8929252494434 6.18807369209557e-18
"618" "1641.98" 9.93497846430046 1.93603760202461e-10
"619" "1643.804" 7.7211933074602 2.47190388394847e-08
"620" "1645.658" 11.2717336721226 1.28135472943063e-11
"621" "1647.481" 10.1662105999923 1.19727679153706e-10
"622" "1649.334" 9.72617009750338 3.00020830639108e-10
"623" "1651.186" 10.1404651407987 1.2627955493128e-10
"624" "1653.009" 11.167219229763 1.5759277673373e-11
"625" "1654.86" 10.181718885921 1.15949457288018e-10
"626" "1656.682" 11.0607245937807 1.94761323238525e-11
"627" "1658.533" 10.0328361717462 1.57882989099423e-10
"628" "1660.353" 10.1910063426166 1.13745253669145e-10
"629" "1662.174" 9.91117000222945 2.0347920321475e-10
"630" "1664.024" 12.3933806290352 1.46819572706201e-12
"631" "1665.843" 11.9105138484604 3.68669838812563e-12
"632" "1667.692" 10.7370819291918 3.7280468967752e-11
"633" "1669.511" 11.862200094784 4.04642818846872e-12
"634" "1671.359" 13.0145687169085 4.60773928762334e-13
"635" "1673.177" 10.1238988541617 1.30687808943529e-10
"636" "1675.024" 9.11479360705016 1.10653618853951e-09
"637" "1676.842" 8.92713473366136 1.6631835813402e-09
"638" "1678.688" 7.40769255176056 5.10347145619992e-08
"639" "1680.505" 7.96830321833803 1.40558517772502e-08
"640" "1682.321" 7.5508270446293 3.66095328238035e-08
"641" "1684.166" 7.53021276350777 3.83987774480176e-08
"642" "1685.981" 7.99246211850015 1.33053943235582e-08
"643" "1687.826" 5.683553086626 3.28214986660794e-06
"644" "1689.64" 4.94792253383126 2.12054331702115e-05
"645" "1691.484" 5.21512958495503 1.07050865406628e-05
"646" "1693.298" 4.70842868296494 3.93393761302266e-05
"647" "1695.111" 5.61705578349643 3.87693166072482e-06
"648" "1696.954" 4.39512504176968 8.89152076283511e-05
"649" "1698.767" 5.24191816352118 9.99964999689248e-06
"650" "1700.579" 6.06499693058909 1.27324201929008e-06
"651" "1702.42" 3.20498300198269 0.00207260296265108
"652" "1704.232" 4.17900600136499 0.000156708107815429
"653" "1706.072" 4.65804196871035 4.48287739212352e-05
"654" "1707.883" 3.33100128846374 0.00148208608944817
"655" "1709.693" 1.65430050179575 0.111985981686012
"656" "1711.533" 2.54709505496587 0.0118216007200674
"657" "1713.342" 2.92800761860012 0.00432700851748856
"658" "1715.152" 1.6924954010147 0.102301182879891
"659" "1716.99" 0.3374359410151 0.960134263599359
"660" "1718.798" 1.52638363809324 0.150711855315377
"661" "1720.606" 0.802164698495747 0.615243633559353
"662" "1722.443" 0.851127903856235 0.571542288611294
"663" "1724.251" 2.21890672107894 0.0276933232397129
"664" "1726.058" 1.23985833099114 0.281205230638299
"665" "1727.893" 1.18390692152531 0.314973574515499
"666" "1729.7" 1.15566378785097 0.333117013842705
"667" "1731.505" 0.704823219089632 0.702952570948045
"668" "1733.34" 1.58346993405964 0.132160491246539
"669" "1735.145" 0.857489587953866 0.565924454146515
"670" "1736.95" 1.48268964506299 0.166417623216429
"671" "1738.754" 1.19606392028266 0.307391002967082
"672" "1740.587" 1.84616230939348 0.0705947586169517
"673" "1742.39" 0.656176750050584 0.746007979659
"674" "1744.194" 1.96303041518324 0.0528952068965788
"675" "1745.996" 1.86146834205488 0.0679958487112636
"676" "1747.828" 2.61423062197283 0.00991232905326174
"677" "1749.63" 1.18074331519535 0.316969192067413
"678" "1751.431" 1.1934677915874 0.308998788743332
"679" "1753.233" 1.3944918128507 0.202456705416766
"680" "1755.063" 2.05981969291056 0.041500887320958
"681" "1756.863" 1.33734947079008 0.229142212834732
"682" "1758.663" 0.914529856258285 0.516418999304709
"683" "1760.463" 0.935700415885281 0.498514608257689
"684" "1762.291" 1.65298850517601 0.112332940807632
"685" "1764.09" 1.66583203632566 0.108977898604659
"686" "1765.889" 1.99196195124779 0.0492106198156433
"687" "1767.687" 1.56132954809666 0.139100808675783
"688" "1769.485" 2.64458565183637 0.00915193442208429
"689" "1771.311" 1.89978716542153 0.0618765459581574
"690" "1773.108" 3.51998305598389 0.000896453366686236
"691" "1774.905" 2.10765625271236 0.0367734659452306
"692" "1776.701" 1.84482779846346 0.0708256929771191
"693" "1778.497" 1.01347237475947 0.435437850994891
"694" "1780.292" 1.81825638547145 0.0755729130600939
"695" "1782.116" 1.16944461791474 0.324172038384039
"696" "1783.911" 1.40500750467446 0.197839752773691
"697" "1785.705" 1.09284406079941 0.376102895424304
"698" "1787.499" 1.36300159875807 0.216824334134791
"699" "1789.293" 1.07424422416782 0.389515947125973
"700" "1791.086" 0.969559461677307 0.470502440351545
"701" "1792.879" 0.659968071411845 0.742694319384963
"702" "1794.701" 1.21596640522914 0.295272061434013
"703" "1796.493" 1.46452802756829 0.173352052806334
"704" "1798.284" 0.937058304840825 0.497376039199024
